"","Seq1","Seq2","P.vals","CorrCoef","Domain1","Phylum1","Order1","Domain2","Phylum2","Order2","Link"
"1758","MEND-TF-16S-653","MEND-TF-16S-629",0,0.853916691169457,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1759","MEND-TF-16S-653","MEND-TF-16S-634",0,0.610536932660625,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1760","MEND-TF-16S-653","MEND-TF-16S-645",0,0.519190463749283,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1761","MEND-TF-16S-653","MEND-TF-16S-647",0,0.907952971630791,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1762","MEND-TF-16S-653","MEND-TF-16S-681",0,0.511921696635183,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1763","MEND-TF-16S-653","MEND-TF-16S-700",0,0.515972976754858,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1764","MEND-TF-16S-653","MEND-TF-16S-797",0,0.556084692043447,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1765","MEND-TF-16S-653","MEND-TF-16S-805",0,0.535114154407177,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1766","MEND-TF-16S-653","MEND-TF-16S-1520",0,0.563772984960184,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1767","MEND-TF-16S-653","MEND-TF-16S-1529",0,0.643457199177765,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1768","MEND-TF-16S-655","MEND-TF-16S-606",0,0.902311986996238,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1769","MEND-TF-16S-655","MEND-TF-16S-611",0,0.729305082643511,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1770","MEND-TF-16S-655","MEND-TF-16S-645",0,0.706013044411303,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1771","MEND-TF-16S-655","MEND-TF-16S-646",0,0.877527577468144,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1772","MEND-TF-16S-655","MEND-TF-16S-656",0,0.733949180321607,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1773","MEND-TF-16S-655","MEND-TF-16S-700",0,0.686295244378344,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1774","MEND-TF-16S-655","MEND-TF-16S-705",0,0.699423810505875,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1775","MEND-TF-16S-655","MEND-TF-16S-1743",0,0.819882287254398,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1776","MEND-TF-16S-656","MEND-TF-16S-414",0,0.515959855892245,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1777","MEND-TF-16S-656","MEND-TF-16S-554",0,0.647218617549897,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1778","MEND-TF-16S-656","MEND-TF-16S-606",0,0.684200614288327,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1779","MEND-TF-16S-656","MEND-TF-16S-611",0,0.972983218678053,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1780","MEND-TF-16S-656","MEND-TF-16S-645",0,0.834743166114449,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1781","MEND-TF-16S-656","MEND-TF-16S-646",0,0.505292027451053,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1782","MEND-TF-16S-656","MEND-TF-16S-655",0,0.733949180321607,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1783","MEND-TF-16S-656","MEND-TF-16S-665",0,0.591826791300519,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1784","MEND-TF-16S-656","MEND-TF-16S-681",0,0.612836598455821,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1785","MEND-TF-16S-656","MEND-TF-16S-700",0,0.759463104633804,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1786","MEND-TF-16S-656","MEND-TF-16S-705",0,0.662615543713206,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1787","MEND-TF-16S-656","MEND-TF-16S-805",0,0.543018767258046,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1788","MEND-TF-16S-656","MEND-TF-16S-1071",0,0.534841742700601,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Proteobacteria","Hyphomicrobiales","Bact-Bact"
"1789","MEND-TF-16S-656","MEND-TF-16S-1529",0,0.513411264335517,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1790","MEND-TF-16S-656","MEND-TF-16S-1743",0,0.697121403730427,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1791","MEND-TF-16S-660","MEND-TF-16S-414",0,0.540157739876339,"Bacteria","Actinobacteria","Sporichthyales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1792","MEND-TF-16S-660","MEND-TF-16S-617",0,0.613767196554588,"Bacteria","Actinobacteria","Sporichthyales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1793","MEND-TF-16S-660","MEND-TF-16S-645",0,0.518781463653584,"Bacteria","Actinobacteria","Sporichthyales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1794","MEND-TF-16S-660","MEND-TF-16S-665",0,0.543913700480126,"Bacteria","Actinobacteria","Sporichthyales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1795","MEND-TF-16S-660","MEND-TF-16S-700",0,0.548210732386927,"Bacteria","Actinobacteria","Sporichthyales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1796","MEND-TF-16S-660","MEND-TF-16S-705",0,0.518359737529705,"Bacteria","Actinobacteria","Sporichthyales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1797","MEND-TF-16S-661","MEND-TF-16S-114",0,0.53106778397892,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Verrucomicrobia","Chthoniobacterales","Bact-Bact"
"1798","MEND-TF-16S-661","MEND-TF-16S-593",0,0.538426630611881,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1799","MEND-TF-16S-661","MEND-TF-16S-1014",0,0.525634678856476,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"1800","MEND-TF-16S-661","MEND-TF-16S-140",0,0.57997376659115,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"1801","MEND-TF-16S-661","MEND-TF-16S-503",0,0.661153666378972,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1802","MEND-TF-16S-661","MEND-TF-16S-553",0,0.585420923242418,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1803","MEND-TF-16S-661","MEND-TF-16S-882",0,0.618243102707277,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"1804","MEND-TF-16S-661","MEND-TF-16S-1597",0,0.509034550662556,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"1805","MEND-TF-16S-665","MEND-TF-16S-611",0,0.568965079363356,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1806","MEND-TF-16S-665","MEND-TF-16S-645",0,0.633334271543303,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1807","MEND-TF-16S-665","MEND-TF-16S-656",0,0.591826791300519,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1808","MEND-TF-16S-665","MEND-TF-16S-660",0,0.543913700480126,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1809","MEND-TF-16S-665","MEND-TF-16S-681",0,0.610432011449503,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1810","MEND-TF-16S-665","MEND-TF-16S-700",0,0.645325739270632,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1811","MEND-TF-16S-665","MEND-TF-16S-705",0,0.647799823033174,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1812","MEND-TF-16S-665","MEND-TF-16S-805",0,0.502150135742005,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1813","MEND-TF-16S-668","MEND-TF-16S-689",0,0.617438649568793,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1814","MEND-TF-16S-669","MEND-TF-16S-249",0,0.619695402201108,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Proteobacteria","Xanthomonadales","Bact-Bact"
"1815","MEND-TF-16S-669","MEND-TF-16S-1072",0,0.502072496992718,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"1816","MEND-TF-16S-669","MEND-TF-16S-1113",0,0.533083346152364,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Proteobacteria","Rhodobacterales","Bact-Bact"
"1817","MEND-TF-16S-681","MEND-TF-16S-414",0,0.60275154303717,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1818","MEND-TF-16S-681","MEND-TF-16S-431",0,0.557079161080057,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1819","MEND-TF-16S-681","MEND-TF-16S-529",0,0.58839125582445,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1820","MEND-TF-16S-681","MEND-TF-16S-554",0,0.658602392150096,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1821","MEND-TF-16S-681","MEND-TF-16S-610",0,0.564024788148378,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1822","MEND-TF-16S-681","MEND-TF-16S-611",0,0.599960423550289,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1823","MEND-TF-16S-681","MEND-TF-16S-645",0,0.682870065400809,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1824","MEND-TF-16S-681","MEND-TF-16S-652",0,0.56596820888691,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1825","MEND-TF-16S-681","MEND-TF-16S-653",0,0.511921696635183,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"1826","MEND-TF-16S-681","MEND-TF-16S-656",0,0.612836598455821,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1827","MEND-TF-16S-681","MEND-TF-16S-665",0,0.610432011449503,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1828","MEND-TF-16S-681","MEND-TF-16S-687",0,0.544217854684808,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1829","MEND-TF-16S-681","MEND-TF-16S-700",0,0.642280839516295,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1830","MEND-TF-16S-681","MEND-TF-16S-705",0,0.71054375544362,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1831","MEND-TF-16S-681","MEND-TF-16S-735",0,0.642137001362514,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Geodermatophilales","Bact-Bact"
"1832","MEND-TF-16S-681","MEND-TF-16S-797",0,0.507919332658511,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1833","MEND-TF-16S-681","MEND-TF-16S-1529",0,0.555754133228148,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Sporichthyales","Bact-Bact"
"1834","MEND-TF-16S-681","MEND-TF-16S-1601",0,0.563634464538687,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Streptomycetales","Bact-Bact"
"1835","MEND-TF-16S-681","MEND-TF-16S-1634",0,0.544964992222035,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1836","MEND-TF-16S-682","MEND-TF-16S-957",0,0.54910757120286,"Bacteria","Planctomycetes","Isosphaerales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"1837","MEND-TF-16S-682","MEND-TF-16S-1034",0,0.51410753926393,"Bacteria","Planctomycetes","Isosphaerales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"1838","MEND-TF-16S-683","MEND-TF-16S-840",0,0.563328058581206,"Bacteria","Bacteroidetes","Sphingobacteriales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"1839","MEND-TF-16S-685","MEND-TF-18S-87",0,0.501569087199251,"Bacteria","Actinobacteria","Geodermatophilales","Eukaryota","Cercozoa","Cryomonadida","Euk-Bact"
"1840","MEND-TF-16S-685","MEND-TF-18S-143",0,0.519645299793764,"Bacteria","Actinobacteria","Geodermatophilales","Eukaryota","Alveolata","Gymnodiniales","Euk-Bact"
"1841","MEND-TF-16S-685","MEND-TF-18S-252",0,0.592537422475759,"Bacteria","Actinobacteria","Geodermatophilales","Eukaryota","Cryptophyta","Kathablepharidacea","Euk-Bact"
"1842","MEND-TF-16S-685","MEND-TF-18S-256",0,0.517289064039405,"Bacteria","Actinobacteria","Geodermatophilales","Eukaryota","Ciliophora","Oligotrichia","Euk-Bact"
"1843","MEND-TF-16S-685","MEND-TF-18S-259",0,0.509190064962951,"Bacteria","Actinobacteria","Geodermatophilales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Bact"
"1844","MEND-TF-16S-685","MEND-TF-18S-494",0,0.610010125913964,"Bacteria","Actinobacteria","Geodermatophilales","Eukaryota","Alveolata","Peridiniales","Euk-Bact"
"1845","MEND-TF-16S-685","MEND-TF-16S-124",0,0.525557390176878,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"1846","MEND-TF-16S-685","MEND-TF-16S-217",0,0.585385205301314,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"1847","MEND-TF-16S-685","MEND-TF-16S-313",0,0.581760319951133,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Bacteriovoracales","Bact-Bact"
"1848","MEND-TF-16S-685","MEND-TF-16S-349",0,0.536377812527538,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1849","MEND-TF-16S-685","MEND-TF-16S-413",0,0.564279969514687,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1850","MEND-TF-16S-685","MEND-TF-16S-451",0,0.604155608524929,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1851","MEND-TF-16S-685","MEND-TF-16S-452",0,0.562745728248697,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1852","MEND-TF-16S-685","MEND-TF-16S-628",0,0.832326488103513,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1853","MEND-TF-16S-685","MEND-TF-16S-769",0,0.522274639829117,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1854","MEND-TF-16S-685","MEND-TF-16S-819",0,0.605780678357254,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Bacteroidetes","Saprospirales","Bact-Bact"
"1855","MEND-TF-16S-685","MEND-TF-16S-834",0,0.53759592388427,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"1856","MEND-TF-16S-685","MEND-TF-16S-1033",0,0.618849464448842,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Sphingomonadales","Bact-Bact"
"1857","MEND-TF-16S-685","MEND-TF-16S-1037",0,0.554934124501495,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"1858","MEND-TF-16S-685","MEND-TF-16S-1136",0,0.584258098780555,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Rhodobacterales","Bact-Bact"
"1859","MEND-TF-16S-685","MEND-TF-16S-1144",0,0.563097154271048,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Chloroflexi","Chloroflexales","Bact-Bact"
"1860","MEND-TF-16S-685","MEND-TF-16S-1156",0,0.677989074250389,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Rhodobacterales","Bact-Bact"
"1861","MEND-TF-16S-685","MEND-TF-16S-1163",0,0.542534348817975,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Caulobacterales","Bact-Bact"
"1862","MEND-TF-16S-685","MEND-TF-16S-1520",0,0.578143539756772,"Bacteria","Actinobacteria","Geodermatophilales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1863","MEND-TF-16S-687","MEND-TF-18S-23",0,0.506737179979017,"Bacteria","Actinobacteria","Micrococcales","Eukaryota","Arthropoda","Diplostraca","Euk-Bact"
"1864","MEND-TF-16S-687","MEND-TF-16S-381",0,0.604472336763934,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Proteobacteria","Neisseriales","Bact-Bact"
"1865","MEND-TF-16S-687","MEND-TF-16S-414",0,0.509558046719796,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"1866","MEND-TF-16S-687","MEND-TF-16S-449",0,0.621674539707841,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"1867","MEND-TF-16S-687","MEND-TF-16S-529",0,0.650749103074942,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1868","MEND-TF-16S-687","MEND-TF-16S-554",0,0.578830933102486,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1869","MEND-TF-16S-687","MEND-TF-16S-605",0,0.783637725828657,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1870","MEND-TF-16S-687","MEND-TF-16S-610",0,0.974996925601825,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1871","MEND-TF-16S-687","MEND-TF-16S-652",0,0.939253687460251,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1872","MEND-TF-16S-687","MEND-TF-16S-681",0,0.544217854684808,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1873","MEND-TF-16S-687","MEND-TF-16S-689",0,0.553109377394996,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"1874","MEND-TF-16S-687","MEND-TF-16S-690",0,0.786572500050477,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1875","MEND-TF-16S-687","MEND-TF-16S-711",0,0.810256596563443,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1876","MEND-TF-16S-687","MEND-TF-16S-719",0,0.703668191194378,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Acidothermales","Bact-Bact"
"1877","MEND-TF-16S-687","MEND-TF-16S-735",0,0.774144240319196,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Geodermatophilales","Bact-Bact"
"1878","MEND-TF-16S-687","MEND-TF-16S-886",0,0.63108617980801,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"1879","MEND-TF-16S-687","MEND-TF-16S-1634",0,0.926675670442375,"Bacteria","Actinobacteria","Micrococcales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"1880","MEND-TF-16S-689","MEND-TF-16S-232",0,0.621467741994705,"Bacteria","Actinobacteria","Acidimicrobiales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
